eventtitle;views;place;address;eventday;eventdate;request
Rüdiger Hoffmann - Best of;2144;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Seewiesn Oktoberfest - Tracht & Tradition: …;351;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
ShishaMesse;1628;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Sommerbaunaechte #04 – ZOOM x S.Moreira & Band;271;Sommerbau;63067 Offenbach, Brüsseler Platz 3;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Urban Friday;1466;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Velvet-Bar-Night;1671;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Wochenmarkt Sachsenhausen;755;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Wochenmarkt und Markthalle Höchst;793;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
Zoom Club * Opening Weekend;666;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Freitag;2021-10-08;2021-10-04T19:40:22.244761Z
DigiKomi x Amazon Online Convention;23358;DoKomi;40474 Düsseldorf, Stockumer Kirchstraße 61;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
★ Kabinett der Kuriositäten ★;1269;Atelierfrankfurt;60314 Frankfurt am Main, Schwedlerstraße 1-5;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Marché de Nuit // Herbst-Edition;1049;Zoo Frankfurt;60316 Frankfurt am Main, Bernhard-Grzimek-Allee 1;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Oktoberfest - Bayrische Gemütlichkeit;3127;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Addnfahrer - S' Lem is koa Nudlsubbn;2020;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Amigos - Für unsere Freunde Tour 2021;1990;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Batschkapp Sommergarten;837;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Beier & Hang - Beklopptimierung;2030;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
BIn nebenan;441;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Bülent Ceylan - Luschtobjekt;2030;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Caroli & The Zoo präsentieren: Die Mega Single Party;294;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Das Stadlfest - unterwegs 2021 - präsentiert von Andy …;1974;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Electric Grooves;912;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Erzeugermarkt Konstablerwache;711;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
FREILUFT Markt;1796;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Gery Seidl - Hochtief;1962;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Gibson Loves Saturdays;1389;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Gudrun Höpker - Höppi Hour - die Radio Live-Show;2640;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Heiner Herbstvergnügen auf dem Messeplatz;1110;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
How to RAVE: #1 Matz Ernst & Konsorten;263;Hafen 2;63067 Offenbach, Nordring 129;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
JIMMY REITER BAND - Electric Blues;821;Alte Öhlmühle;63225 Langen, Fahrgasse 5;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Kaya Yanar - Fluch der Familie;2041;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Klassisches BrauErlebnis;785;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Kölsche Nacht - Kasalla, Druckluft & Lupo;2667;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Latin Summer;1677;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Mandowar;291;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Mariano Pensotti / Grupo Marea - Los años / Die Jahre;526;Mousonturm Saal;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Markus Barth - Haha... Moment, was?;2037;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Messe Rhein-Main;1362;Messepark Hochheim am Main;65239 Hochheim, Am Weiher;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Notorious;1239;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Olaf Schubert & seine Freunde - Zeit für Rebellen;2053;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;1989;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Ray Wilson & Band - Genesis Classic;2005;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Seewiesn Oktoberfest - Hoch die Krüge: Alpenfuzzis Live;391;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Sharkwater German Bowl XLII;549;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
ShishaMesse;1192;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Skylight-Tour;661;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Stefan Kröll - Goldrausch 2.0;1974;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
United Volleys - VfB Friedrichshafen;256;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Velvet-Bar-Night;913;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Wochenmarkt Bornheim;647;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Wochenmarkt und Markthalle Höchst;736;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Wolfgang Krebs;2032;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Zoom Club * Opening Weekend;622;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Samstag;2021-10-09;2021-10-04T19:40:24.145864Z
Die Lesebühne Ihres Vertrauens (mit 2G!);902;Elfer Music Club;60433 Frankfurt am Main, Klappergasse 5-7;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
DigiKomi x Amazon Online Convention;19043;DoKomi;40474 Düsseldorf, Stockumer Kirchstraße 61;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Amigos & Stargast Daniela Alfinito - Für unsere …;1545;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Die große Johann Strauss Revue;1592;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Fashion Sunday - NUR für den Textilen Fachhandel!;153;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
FRAPORT SKYLINERS - Hamburg Towers;480;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
HAGIOS Gesungenes Gebet. Erfüllter Raum. …;566;Haus am Dom;60311 Frankfurt, Domplatz 3;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Heiner Herbstvergnügen auf dem Messeplatz;4039;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Kaya Yanar - Fluch der Familie;1595;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Konzert: Donna Blue, Joshua Murphy, The Otherness;99;Hafen 2;63067 Offenbach, Nordring 129;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Löwen Frankfurt - EV Landshut;93;Eissporthalle;60386 Frankfurt am Main, Am Bornheimer Hang 4;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Messe Rhein-Main;1158;Messepark Hochheim am Main;65239 Hochheim, Am Weiher;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Online Tour Bunte Götter;378;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;1545;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;218;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Familien Seewiesn - Holtrio Live;266;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
ShishaMesse;896;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Terry Hoax;143;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Yoga;761;Yachtklub;60594 Frankfurt am Main, Deutschherrnufer 12;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Zoom Club * Opening Weekend;469;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Sonntag;2021-10-10;2021-10-04T19:40:26.474408Z
Monday Mood;1610;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Das Lumpenpack;124;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Konstantin Wecker - UTOPIA. Eine Konzertreise;1448;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Simon und Jan - Alles wird gut;801;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Twin Tribes;124;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Vernon Subutex Vol. II;217;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-11;2021-10-04T19:40:29.325025Z
Company Kart Cup;2739;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Mina Caputo & The Sad Eyed Ladies;7643;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
C. Heiland - Hoffnung für Abgehängte;875;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Dr. Feelgood;143;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Stephan Thome - Pflaumenregen;363;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Vernon Subutex Vol. II;232;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Wochenmarkt Sachsenhausen;394;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Wochenmarkt und Markthalle Höchst;393;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-12;2021-10-04T19:40:31.949144Z
Company Kart Cup;5730;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Lucas Filmfestival: Even Mice Belong in Heaven;2751;Hafen 2;63067 Offenbach, Nordring 129;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Battery Experts Forum;1628;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Daniela Danz & Falk Zenker - Wildniß – Lesekonzert;744;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Fashion Now Days;548;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Heiner Herbstvergnügen auf dem Messeplatz;4933;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Josh Rouse + Vetiver - An evening with two troubadours;3936;Brotfabrik;60488 Frankfurt am Main, Bachmannstraße 2-4;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Klassisches BrauErlebnis;978;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Lucas Filmfestival: Mica;643;Hafen 2;63067 Offenbach, Nordring 129;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Monsieur Brezelberger - Wunder, Wahnsinn, Weltniveau;1531;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour;2277;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Vernon Subutex Vol. II;1000;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Wochenmarkt Sachsenhausen;923;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Wochenmarkt und Markthalle Höchst;1027;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-05;2021-10-05T03:44:57.230132Z
Blick nach vorn: eps ARENA SUMMIT;3628;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Wednesday Vibes;3820;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
3. Jobmesse Frankfurt;23475;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Alex Stolze (Bodi Bill);582;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Battery Experts Forum;1326;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Bodo Kirchhoff - Bericht zur Lage des Glücks;843;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Fashion Now Days;243;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Frankfurts größtes Speed Dating;611;H'ugo's Frankfurt;60311 Frankfurt, Neue Rothofstrasse 21;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Heiner Herbstvergnügen auf dem Messeplatz;4538;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Klassisches BrauErlebnis;499;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;3114;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
LIVE x WORAKLS;828;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Löwen Frankfurt;528;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Lucas Filmfestival: Beans;318;Hafen 2;63067 Offenbach, Nordring 129;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Martinsvierteler Markt;769;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Mathias Tretter: Sittenstrolch;600;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Online Tour Bunte Götter;491;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Wochenmarkt Bornheim;558;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Wochenmarkt Rödelheim;577;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-06;2021-10-05T03:44:58.799141Z
Studienplatzbörse 👩‍🎓 @ BA Rhein-Main 🌆;4186;BA Rhein-Main;63322 Rödermark, Am Schwimmbad 3;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Addnfahrer - S' Lem is koa Nudlsubbn;2645;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Barbara Balldini - g'hörig durchgeknallt;2591;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Barock+ | Haydn & Bach;783;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Battery Experts Forum;1250;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Blick nach vorn: eps ARENA SUMMIT;354;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Dr. Jan-Uwe Rogge;2102;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Dui do on de Sell - ..und du lach´sch halt!;2178;Hugenottenhalle;63263 Neu-Isenburg, Frankfurter Straße 152;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Erzeugermarkt Konstablerwache;689;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Fashion Now Days;276;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Heiner Herbstvergnügen auf dem Messeplatz;3894;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Isabel Varell - Ein aufregendes Leben;1008;Schlosspark Rockenhausen;60316 Frankfurt am Main, Schlossstraße 8;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Kaisermarkt;614;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Kennenlernen in Frankfurt mal anders - Socialmatch;152;Yummi;60486 Frankfurt am Main, Ohmstraße 59;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Klassisches BrauErlebnis;593;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;2650;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Luis aus Südtirol - Weibernarrisch;2606;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Mariano Pensotti / Grupo Marea - Los años / Die Jahre;496;Mousonturm Saal;60316 Frankfurt am Main, Waldschmidtstraße 4;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Nanowar of Steel;476;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Oktoberfest - Bayrische Gemütlichkeit;1123;Primus-Linie;60311 Frankfurt, Mainkai 36;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;328;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Stephan Masur´s Varieté Spektakel - Stephan Masur´s …;736;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Ugur Sahin und Özlem Türeci - Projekt Lightspeed. Der …;928;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Urban Club Band;1633;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2021-10-07;2021-10-05T03:45:00.578817Z
Batschkapp Rocknacht;1699;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Addnfahrer - S' Lem is koa Nudlsubbn;2543;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Alexander Schelle - Gehirnwäsche;1946;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Barbara Balldini - Dinner for Love;2199;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Barock+ | Haydn & Händel;904;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Batschkapp Sommergarten!;1140;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
BIn nebenan;712;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Blumenmarkt Liebfrauenberg;718;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Comedy Dinner  Männer, Technik & Migräne;1943;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Falsche Schlange - Falsche Schlange;923;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Fashion Now Days;387;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Festival der Travestie - Maria Crohn & Friends;1951;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Gallusmarkt;794;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
GG Vybe: La Haine (OmU), anschl. Klubnacht;409;Hafen 2;63067 Offenbach, Nordring 129;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Heiner Herbstvergnügen auf dem Messeplatz;2566;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Herbert Pixner Projekt;2651;Hugenottenhalle;63263 Neu-Isenburg, Frankfurter Straße 152;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
ICHI ICHI x Lügen/Riot Spears / Egonx/Lobsterbomb/Hot …;356;Milchsackfabrik / Tanzhaus West & Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Irish & American Folk Night - Bluebeards;1941;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Jochen Döring - Germany´s next Opferklaus;1562;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Kaya Yanar - Fluch der Familie;1990;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
Klassisches BrauErlebnis;829;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Freitag;2021-10-08;2021-10-05T03:45:02.401309Z
